-0.034234527	0.0058600167	-0.045479953	-0.035962902	-0.027927315	0.049276084	-0.044774164	-0.021560166	-0.1377144	-0.014095345	0.07418036	-0.050730478	0.015042535	0.0355925	0.0032262483	0.049142536
0.035819195	-0.0031841174	-0.0016768422	0.011115022	-0.005068522	-0.062084716	-0.04640627	-0.016615205	-0.106807195	-0.019364934	0.09763957	-0.04585966	0.013586963	0.030525658	-0.030523436	0.06567198
0.0831017	-0.0070161037	-0.052823562	-0.047565617	0.014530884	-0.06931263	-0.052824162	0.047062296	-0.06353788	0.0044258838	0.13191974	-0.07627232	0.026001425	0.0011856923	-0.020134214	0.082752205
-0.005771563	-0.0022317914	-0.036206882	0.016583672	0.013968996	0.03528578	-0.099119	-0.0081298975	-0.08746035	-0.04663654	0.07428687	-0.030524954	0.0019317181	0.10632753	-0.05350786	0.122426346
-0.043896228	0.015494255	-0.10739609	-0.028975412	0.03056682	-0.044376753	-0.042437725	-0.02888824	-0.1266588	0.028760714	0.1720871	-0.104441665	-0.0055370573	0.038771484	-0.02684285	0.05599018
0.038479656	-0.0007974884	-0.031509418	0.037017997	0.035556097	0.04333578	-0.054630544	0.048314445	-0.11399818	-0.03384899	-0.008263468	-0.0517188	-0.042883728	0.0088133365	-0.038691495	0.00049211655
-0.007191865	-0.08998288	-0.0033492493	-0.056951027	-0.0052501354	-0.033855822	-0.00451807	-0.011222947	-0.0016667965	0.042494044	0.11318132	-0.07374472	0.022196459	0.10045839	-0.054409426	0.074222684
0.053239554	0.032076016	0.002609163	0.01070792	0.058029145	0.018954271	-0.10392078	0.06257013	-0.012715666	0.06668467	0.08821768	-0.046660576	0.11200852	0.061673522	0.046842884	-0.021963626
0.036051635	-0.061622057	0.037722617	-0.032566495	-0.011805335	0.014754447	-0.11619994	-0.025122646	0.0328329	-0.07423923	0.06511921	-0.11546374	-0.07024198	-0.0044072066	-0.022778893	0.059300546
0.107738145	0.060762197	0.021915073	0.00301434	-0.05346795	0.008692549	-0.014114992	0.08883945	-0.0743557	-0.0043076	0.13786483	0.0052316487	-0.03687251	-0.028354298	-0.05098111	0.08842099
0.097507454	-0.02209036	0.0007978348	0.03073305	0.017976888	0.03269031	0.038642637	-0.031546887	-0.08637201	0.057662524	0.07014689	-0.03745287	0.0022116695	0.14075387	-0.06991736	0.14563839
0.042866237	0.026492337	0.058781557	-0.11160802	-0.034674343	0.06294222	-0.05326608	-0.034747586	-0.022715706	-0.033976804	0.091824256	-0.011224427	-0.020905871	-0.027594276	0.013330307	-0.048988305
0.0042137485	-0.0066562584	-0.060365032	0.07159637	0.051996604	0.057604104	0.05368371	-0.076782376	0.016925126	-0.09825772	-0.040359285	0.011720091	-0.034480903	0.1529661	-0.067521416	0.020692065
0.042227723	-0.022023987	-0.01795137	-0.0026054156	0.010859355	0.05852393	0.026212675	-0.008194046	-0.022514237	0.007773056	0.120308705	-0.0061007715	0.15973915	0.03192916	0.05886259	-0.052656
-0.02989953	-0.036750395	-0.06229437	-0.0056669596	0.0117293075	0.0097811045	-0.15690115	-0.066309005	-0.107389	0.0014122752	0.04920269	-0.038582213	-0.086709194	0.04961912	0.0019312538	0.063203424
0.049705923	0.00075992855	-0.068399765	0.0053402367	-0.007665447	-0.056520272	-0.016561087	-0.0007290147	-0.086257085	-0.056710828	0.067330785	0.026103193	0.033714324	0.10682661	-0.017974872	0.03937262
-0.01649598	0.010241427	0.051373094	0.011431784	-0.01560455	-0.076352976	-0.04246022	-0.023475945	-0.0814342	0.010346034	-0.026557816	-0.042725995	0.04503926	-0.002267769	-0.02217718	0.03677548
0.011501391	0.068953045	0.041530795	0.11809013	-0.020784339	-0.021225361	0.02182248	-0.004188121	-0.011893317	0.028677462	0.058830127	0.025707075	-0.15304887	0.02435784	-0.052719567	0.052075557
-0.07112894	-0.028770724	0.050581913	0.012831833	-0.09316748	0.023806471	-0.049219128	0.0048590945	-0.061943132	0.05423312	-0.007808773	0.06882299	-0.09427708	0.019901637	-0.08226725	0.09111382
0.060331196	0.05095992	-0.06723689	0.0018767001	-0.07723158	0.0040790117	-0.053491846	0.064693026	0.0061484505	0.03410865	0.07307001	-0.106734745	0.10959784	0.10266488	0.024514537	-0.0016394813
0.019510224	-0.029110683	-0.02205788	-0.008293529	0.00198635	0.036472004	-0.025136586	0.04870012	-0.04192984	-0.045942627	0.0008788633	0.08042706	0.026192872	-0.023427565	0.050034575	0.0361502
0.019185046	-0.09017637	-0.08911457	-0.0106040845	0.06412809	0.11747406	0.07151171	0.093257934	-0.028003773	0.029513659	0.17034937	0.052844755	0.019262252	-0.040210895	-0.07814542	-0.02653928
0.0126419	0.048461992	-0.06462836	-0.0825413	-0.11325738	-0.065346435	-0.10380406	-0.09310034	-0.013635489	-0.08806453	0.09008693	-0.089819275	-0.12929876	0.056845237	-0.03399125	0.085451886
0.024421657	0.07825731	0.082319245	0.0026484968	-0.05546911	0.057644803	-0.017724607	-0.014501167	-0.039771926	-0.048681263	0.031044953	0.035591878	0.002558243	0.08663459	-0.019200113	-0.052741513
0.011344584	-0.0120550785	-0.15774144	-0.0069755316	-0.052377246	0.036736008	-0.07664399	0.033393346	-0.06435899	-0.09214399	0.007884724	-0.043254446	-0.001171296	-0.022634896	0.028335085	-0.014186778
0.08450232	0.020595342	-0.060568053	0.016880373	0.06110312	0.02862533	0.053739414	-0.06527631	-0.06963704	0.011083127	-0.028318303	0.01591317	-0.0059556533	-0.08783418	-0.06417325	0.07174421
-0.048152987	-0.05656841	0.020202415	0.009022587	0.03428992	-0.05645021	-0.04033307	-0.043916382	-0.04999206	-0.036074895	-0.05111841	-0.050771512	-0.007870719	-0.017803404	-0.0940922	0.043641966
0.0047195926	-0.021127475	-0.05054707	0.053977743	-0.011278757	-0.13061184	0.00452633	-0.06333983	-0.090079896	-0.1614124	0.06326548	0.07372878	-0.026709674	0.03152037	-0.04888239	-0.04842902
0.011720898	-0.122199595	0.049994852	-0.07319312	0.03731671	-0.024823345	-0.10316432	0.05895503	-0.03412366	0.049683776	0.066185385	0.0716935	0.00465684	0.12136444	-0.107102826	0.0664325
0.013544766	-0.023794077	-0.05363723	-0.14553234	-0.08742758	0.061170693	-0.020516012	0.026782671	-0.07278747	-0.14241803	0.016993932	-0.045989566	0.0071830233	-0.033844367	0.062980175	0.0017448359
-0.041207027	0.06733188	-0.0753803	0.11788262	0.0072620977	0.025216768	0.020062866	-0.014429504	-0.062137824	0.09141065	0.035945114	-0.014419753	0.039762393	0.01965886	-0.0134619	0.07020638
0.0010761599	-0.0033902212	0.054573473	-0.05184357	0.11893461	-0.033153716	-0.022979	-0.020073673	0.07455897	-0.030644752	0.054200646	-0.025761545	0.07631383	0.056052104	-0.025914213	-0.008395748
-0.048971806	0.119594745	-0.014239836	-0.09250269	-0.017866466	0.029931912	-0.026897436	-0.07062891	0.016543627	-0.005957166	0.051235836	0.0442267	0.019658586	0.07327406	-0.04800891	0.045328762
-0.049729522	-0.13199823	0.016287021	0.023805393	-0.060881335	0.009618022	0.04958318	0.014749333	-0.07331975	0.016823538	-0.04499567	0.02127791	0.019340986	-0.0018938411	0.070159994	0.033894323
-0.08897679	-0.022120683	0.0411268	0.007007442	-0.085235715	0.062626675	0.05044976	-0.05605876	-0.019445723	-0.13210066	0.06003086	-0.06435808	0.04654526	-0.010149857	-0.02843142	-0.042288862
0.015690107	-0.03271459	-0.0028801193	-0.057027314	-0.037944905	0.078262195	-0.06409847	-0.026836645	0.105050884	0.027992869	0.043992613	-0.039378006	0.100631535	0.014496909	0.033601142	0.03947621
0.046736762	0.021197336	-0.06703351	-0.090399764	0.0053629694	0.009281318	-0.014991538	0.0068319812	0.017371334	-0.11533202	0.016807407	-0.021198547	-0.056485258	0.12584928	0.06959184	0.0723764
-0.0002553789	0.08031674	0.059239887	-0.07600671	-0.0112878	-0.09788403	-0.02672966	-0.04774767	0.011488615	-0.082567275	-0.017472554	0.036683425	0.06395574	0.04043974	-0.054466292	-0.054919604
0.08294167	0.07683031	-0.101250306	0.030937089	-0.07714066	-0.05627925	0.027534716	-0.069269665	0.04537875	-0.096605636	0.069376044	0.05675472	0.06314416	-0.014846303	0.029162064	-0.08853479
0.014457593	0.0142106	-0.013995177	-0.0544241	0.03840387	0.05169583	-0.06112505	0.029627442	0.05688713	-0.042897545	0.005039376	0.032334626	-0.037772804	-0.029177533	-0.0034385643	-0.04573673
